borough,neighborhood,address,residential_unit,commercial_unit,total_unit,land_sq_ft,gross_sq_ft,year_built,price,sale_date
4,Maspeth,52-70 66TH   STREET,1,0,1,2500,1408,1930,765000,2/16/2017 0:00
2,Schuylerville,3515 BRUCKNER BLVD,7,0,7,2500,5240,1928,765000,9/6/2016 0:00
2,Schuylerville,2828 LASALLE AVENUE,2,0,2,2450,1787,1920,765000,3/31/2017 0:00
3,Canarsie,869 EAST 95TH   STREET,2,0,2,2409,3984,2013,765000,7/21/2017 0:00
3,Madison,2705 AVENUE R,1,0,1,2400,1658,1925,765000,1/23/2017 0:00
2,Country Club,864 WILCOX AVENUE,2,0,2,2372,2324,2002,765000,9/14/2016 0:00
3,Canarsie,867 EAST 95TH   STREET,2,0,2,2334,0,2013,765000,7/21/2017 0:00
4,Middle Village,82-36 62ND   AVENUE,1,0,1,2300,1560,1935,765000,7/18/2017 0:00
4,Corona,108-31 ROOSEVELT AVENUE,1,0,1,2219,1172,1901,765000,1/27/2017 0:00
4,Rego Park,72-78 YELLOWSTONE BOULEVAR,1,0,1,2200,940,1940,765000,1/27/2017 0:00
4,Middle Village,69-63 74TH   STREET,2,0,2,2040,1860,1935,765000,10/12/2016 0:00
4,Flushing-South,137-48 70TH   ROAD,1,0,1,2009,1732,1940,765000,9/23/2016 0:00
4,Flushing-North,36-40 170TH STREET,2,0,2,2008,1560,1965,765000,2/9/2017 0:00
3,Flatbush-East,1305 EAST 34TH   STREET,1,0,1,2000,1326,1925,765000,3/4/2017 0:00
4,Flushing-South,69-02 175TH STREET,1,0,1,2000,2100,1950,765000,8/16/2017 0:00
3,Bushwick,1298 PUTNAM AVE,2,0,2,2000,2700,1910,765000,11/8/2016 0:00
3,Crown Heights,208 ROGERS AVENUE,2,1,3,2000,3300,1920,765000,11/16/2016 0:00
4,Flushing-North,34-02 LINNEAUS PLACE,2,0,2,1642,1572,1901,765000,1/18/2017 0:00
4,Rego Park,66-45 SAUNDERS STREET,2,0,2,1600,1264,1935,765000,10/3/2016 0:00
4,Elmhurst,51-48 SIMONSON ST,1,0,1,1500,970,1925,765000,7/17/2017 0:00
3,Bensonhurst,1622 83RD   STREET,2,0,2,1426,1509,1935,765000,5/30/2017 0:00
3,Ocean Hill,290 CHAUNCEY STREET,2,0,2,2100,2100,2002,765300,6/13/2017 0:00
4,Woodhaven,94-32 85TH ROAD,1,0,1,3000,2160,1930,766000,7/7/2017 0:00
4,Holliswood,196-15 FOOTHILL AVENUE,1,0,1,8204,2520,1940,767000,2/2/2017 0:00
4,Flushing-North,58-16 198TH STREET,1,0,1,4000,1156,1945,767000,12/16/2016 0:00
4,Flushing-North,150-24 41ST   AVENUE,1,0,1,1875,1196,1920,767000,7/17/2017 0:00
4,Ridgewood,1749 DEKALB AVENUE,2,0,2,1817,1152,1940,767000,6/22/2017 0:00
5,Rossville,254 MC BAINE AVENUE,2,0,2,4740,2250,1997,768000,2/7/2017 0:00
4,Bayside,48-16 BELL BOULEVARD,1,0,1,4224,960,1940,768000,10/4/2016 0:00
4,Fresh Meadows,73-11 194TH STREET,1,0,1,4000,1600,1935,768000,1/23/2017 0:00
4,Bayside,46-04 217TH ST,1,0,1,2996,1122,1950,768000,9/30/2016 0:00
3,Sheepshead Bay,2616 BATCHELDER STREET,2,0,2,2763,2232,1960,768000,4/25/2017 0:00
4,Woodhaven,80-33 89TH AVENUE,2,0,2,2500,2040,1901,768000,7/11/2017 0:00
4,Middle Village,64-56 82ND   PLACE,1,0,1,2000,1410,1935,768000,1/19/2017 0:00
4,Flushing-South,76-01 167TH STREET,1,0,1,1900,1440,1950,768000,2/8/2017 0:00
4,Elmhurst,52-28 79TH   STREET,1,0,1,1842,1152,1945,768000,10/13/2016 0:00
4,Flushing-South,164-29 75TH AVENUE,1,0,1,1840,1280,1940,768000,11/7/2016 0:00
2,Schuylerville,3045 ROBERTS AVENUE,2,0,2,7500,2853,1930,769000,2/28/2017 0:00
5,Castleton Corners,148 CROWELL AVENUE,1,0,1,4242,2500,1955,769000,10/3/2016 0:00
5,Woodrow,693 RAMONA AVENUE,2,0,2,4038,2244,1987,769000,5/23/2017 0:00
5,Willowbrook,44 NORWICH STREET,2,0,2,4000,2391,1970,769000,3/7/2017 0:00
4,Maspeth,62-73 60TH   ROAD,2,0,2,2300,2026,1920,769000,5/17/2017 0:00
4,Maspeth,62-21 ELIOT AVENUE,3,0,3,2000,2080,1930,769000,6/23/2017 0:00
4,Holliswood,86-98 SANCHO STREET,1,0,1,6123,1400,1925,770000,5/11/2017 0:00
4,Glen Oaks,69-32 267TH STREET,1,0,1,6000,1258,1955,770000,8/28/2017 0:00
4,Flushing-North,33-63 191ST   STREET,1,0,1,6000,1630,1950,770000,2/22/2017 0:00
4,Woodhaven,87-15 97TH   STREET,1,0,1,6000,3900,1901,770000,12/12/2016 0:00
5,Great Kills,3915 HYLAN BOULEVARD,2,0,2,5750,2960,1920,770000,2/2/2017 0:00
4,Bayside,26-01 CORPORAL KENNEDY ST,0,1,1,5000,1720,1945,770000,9/23/2016 0:00
4,Springfield Gardens,145-64 175TH STREET,2,0,2,4383,1170,1950,770000,9/29/2016 0:00
5,Rossville,40 COVINGTON CIRCLE,1,0,1,4300,2600,2000,770000,8/3/2017 0:00
4,Jamaica Estates,85-27 ETON STREET,1,0,1,4240,1432,1940,770000,7/26/2017 0:00
4,Douglaston,246-28 CAMBRIA AVENUE,1,0,1,4200,805,1955,770000,6/30/2017 0:00
5,Huguenot,801 SINCLAIR AVENUE,2,0,2,4074,2808,1985,770000,4/13/2017 0:00
4,Flushing-North,49-11 170TH   STREET,1,0,1,4050,1512,1955,770000,6/23/2017 0:00
4,Flushing-North,50-42 175TH   STREET,1,0,1,4000,1092,1950,770000,7/5/2017 0:00
4,Springfield Gardens,132-45 159TH   STREET,2,0,2,4000,1278,1945,770000,1/26/2017 0:00
4,St. Albans,176-16 SAYRES AVENUE,2,0,2,4000,1596,1950,770000,12/7/2016 0:00
4,Jamaica Hills,151-18 85TH   AVENUE,2,0,2,4000,1774,1925,770000,8/25/2017 0:00
4,Belle Harbor,133-17 NEWPORT AVENUE,1,0,1,4000,2250,1960,770000,3/23/2017 0:00
4,Rosedale,257-19 147 DRIVE,2,0,2,4000,2400,1940,770000,1/31/2017 0:00
5,South Beach,66 MC LAUGHLIN STREET,1,0,1,4000,2697,2012,770000,10/4/2016 0:00
4,Springfield Gardens,167-08 142ND AVE,2,0,2,3967,1320,1959,770000,12/16/2016 0:00
4,Springfield Gardens,174-38 128TH   AVENUE,1,0,1,3948,1344,1925,770000,7/28/2017 0:00
4,South Ozone Park,111-50 LEFFERTS BLVD,4,0,4,3800,5200,1920,770000,3/24/2017 0:00
4,Bayside,217-25 36TH AVENUE,1,0,1,3400,1738,1925,770000,6/21/2017 0:00
4,Bayside,215-27 39TH   AVENUE,2,0,2,3325,1944,1930,770000,3/20/2017 0:00
3,Flatbush-Central,118 LOTT STREET,2,0,2,3200,4172,1899,770000,11/14/2016 0:00
3,Crown Heights,1663 STERLING PLACE,4,0,4,3194,3200,1924,770000,3/3/2017 0:00
4,South Ozone Park,117-21 134TH STREET,2,0,2,3133,2000,2007,770000,12/9/2016 0:00
4,Corona,112-10 39TH   AVENUE,5,0,5,3125,3646,1931,770000,4/6/2017 0:00
4,Flushing-North,45-67 160TH   STREET,1,0,1,3000,1252,1910,770000,11/4/2016 0:00
4,Briarwood,139-22 86 ROAD,2,0,2,3000,2040,1920,770000,10/31/2016 0:00
3,Bergen Beach,1277 EAST 73RD   STREET,3,0,3,2992,4375,1970,770000,6/9/2017 0:00
2,Westchester,2435 LYVERE STREET,4,0,4,2789,3160,1926,770000,8/18/2017 0:00
4,East Elmhurst,30-05 95TH STREET,2,0,2,2780,1784,2002,770000,4/25/2017 0:00
2,Castle Hill,1134 WHITE PLAINS ROAD,4,0,4,2758,3321,1926,770000,5/9/2017 0:00
4,Flushing-North,59-35 PARSONS BOULEVARD,1,0,1,2725,1296,1960,770000,9/29/2016 0:00
4,Richmond Hill,114-14 95TH AVENUE,2,0,2,2660,2024,1920,770000,7/31/2017 0:00
4,Jackson Heights,93-08 DITMARS BLVD,2,0,2,2585,1900,1950,770000,9/26/2016 0:00
3,Bergen Beach,2128 BERGEN AVENUE,1,0,1,2525,1665,1970,770000,11/17/2016 0:00
4,Elmhurst,5343 72ND   STREET,2,0,2,2500,1890,1910,770000,2/27/2017 0:00
4,Woodhaven,90-43 80TH STREET,3,0,3,2500,2000,1920,770000,9/12/2016 0:00
3,Bay Ridge,556 OVINGTON AVENUE,1,0,1,2492,1620,1920,770000,8/15/2017 0:00
4,Flushing-North,32-29 MURRAY LANE,1,0,1,2450,1759,1915,770000,9/7/2016 0:00
4,Glendale,70-18 66TH   PLACE,2,0,2,2425,1688,1925,770000,7/31/2017 0:00
2,Throgs Neck,237 BALCOM AVENUE,3,0,3,2333,3298,1999,770000,5/3/2017 0:00
3,Sheepshead Bay,2241 EAST 29TH   STREET,2,0,2,2328,2128,1940,770000,4/24/2017 0:00
4,St. Albans,113-45 FARMERS BLVD,2,2,4,2310,2962,1920,770000,6/9/2017 0:00
4,College Point,121-13/15 14TH   ROAD,2,2,4,2204,3800,1930,770000,8/14/2017 0:00
3,Gravesend,2233 WEST 7TH   STREET,1,0,1,2200,1035,1930,770000,7/13/2017 0:00
3,Gerritsen Beach,115 BEVY COURT,2,0,2,2179,2016,1955,770000,5/16/2017 0:00
3,Midwood,1130 EAST 28TH   STREET,1,0,1,2000,1296,1925,770000,2/28/2017 0:00
3,Dyker Heights,8319 10TH AVENUE,1,0,1,2000,1312,1925,770000,6/6/2017 0:00
4,Middle Village,83-31 63RD AVENUE,1,0,1,2000,1408,1935,770000,12/5/2016 0:00
4,Jackson Heights,32-36 87TH STREET,1,0,1,2000,1494,1940,770000,3/9/2017 0:00
4,Maspeth,61-30 56TH STREET,2,0,2,2000,1600,1930,770000,5/8/2017 0:00
4,Jackson Heights,31-15 75TH STREET,2,0,2,2000,2035,1960,770000,8/25/2017 0:00
3,Bushwick,1187 HALSEY STREET,2,0,2,2000,2200,1905,770000,12/2/2016 0:00
3,Sheepshead Bay,2435 BRAGG STREET,2,0,2,2000,2265,1955,770000,4/4/2017 0:00
3,Bedford Stuyvesant,317 HART STREET,2,0,2,2000,2400,1899,770000,3/15/2017 0:00
3,Sunset Park,521 45TH STREET,2,0,2,1995,2352,1901,770000,2/17/2017 0:00
4,Bayside,29-12 JORDAN STREET,1,0,1,1900,1406,1945,770000,8/9/2017 0:00
4,Middle Village,73-15 58TH AVENUE,1,0,1,1843,2189,1955,770000,10/26/2016 0:00
4,Douglaston,239-47 66TH   AVENUE,1,0,1,1827,1368,1975,770000,7/21/2017 0:00
4,Flushing-South,73-47 141ST   PLACE,1,0,1,1800,1224,1945,770000,11/7/2016 0:00
4,Forest Hills,67-106 BURNS STREET,1,0,1,1800,1224,1940,770000,12/27/2016 0:00
4,Middle Village,60-31 72ND   STREET,1,0,1,1800,1665,1955,770000,1/30/2017 0:00
4,Jackson Heights,32-54 77TH   STREET,1,0,1,1800,1728,1950,770000,5/18/2017 0:00
2,East Tremont,1985 SOUTHERN BLVD,4,0,4,1794,3991,2003,770000,11/2/2016 0:00
4,Jackson Heights,71-16 32ND   AVENUE,1,0,1,1780,2200,1950,770000,8/17/2017 0:00
3,Cypress Hills,27 KIELY PLACE,2,0,2,1643,2044,1901,770000,3/20/2017 0:00
3,Ocean Parkway-North,127 AVENUE C,2,0,2,1620,1464,1910,770000,10/3/2016 0:00
3,Bay Ridge,616 79TH STREET,1,0,1,1600,2010,1910,770000,10/26/2016 0:00
3,Ocean Hill,35 GUNTHER PLACE,0,0,0,1307,0,0,770000,5/2/2017 0:00
5,Dongan Hills-Colony,35 WILSON VIEW PLACE,1,0,1,2760,1176,1920,770400,11/20/2016 0:00
5,West New Brighton,12 ABBY PLACE,1,0,1,4000,1880,1935,770500,5/15/2017 0:00
5,Willowbrook,90 FILLMORE AVENUE,1,0,1,4000,1920,1965,770500,6/28/2017 0:00
5,Tottenville,222 JOHNSON AVENUE,2,0,2,9331,1748,1925,771922,12/15/2016 0:00
5,Willowbrook,16 DOROTHY STREET,2,0,2,4600,1990,1965,772000,2/23/2017 0:00
3,Marine Park,1753 RYDER STREET,2,0,2,4000,1464,1920,772000,9/16/2016 0:00
4,Briarwood,147-44 GRND CNTRL PKWY SR S,1,0,1,4000,1544,1960,772000,1/9/2017 0:00
4,Rosedale,238-16 148TH DRIVE,2,0,2,4000,2400,1950,772000,12/20/2016 0:00
3,Flatbush-North,490 EAST 95TH   STREET,4,0,4,3000,3608,1930,772000,11/18/2016 0:00
3,Marine Park,2171 COLEMAN STREET,2,0,2,2500,1900,1955,772000,12/15/2016 0:00
4,Middle Village,75-50 PENELOPE,1,0,1,1904,1782,1945,772000,9/9/2016 0:00
3,Flatbush-North,410 MIDWOOD STREET,2,0,2,1800,3280,1920,772000,7/20/2017 0:00
4,Elmhurst,45-18 78TH STREET,1,0,1,1600,1344,1920,772000,1/12/2017 0:00
5,Woodrow,56 DEXTER AVENUE,2,0,2,8306,2600,2001,772500,3/30/2017 0:00
2,Morris Park,1147 PIERCE AVENUE,2,0,2,2966,3753,2013,773000,7/26/2017 0:00
4,Rego Park,85-88 67 AVENUE,2,0,2,1978,1600,1932,773000,9/22/2016 0:00
4,Ozone Park,84-39 102ND AVENUE,2,0,2,1875,2032,1920,773800,6/1/2017 0:00
5,New Dorp-Beach,53 MILTON AVENUE,1,0,1,9757,2142,2016,773870,12/13/2016 0:00
4,Bayside,4133 220 PLACE,1,0,1,4830,1196,1940,774000,11/14/2016 0:00
5,Woodrow,79 CHURCHILL AVENUE,1,0,1,4628,1680,2001,774143,6/29/2017 0:00
5,Pleasant Plains,165 PLEASANT PLAINS AVE,1,0,1,11770,5351,1899,775000,8/11/2017 0:00
5,Eltingville,500 KING STREET,1,0,1,11660,1408,1955,775000,6/7/2017 0:00
5,Westerleigh,42 SHAW PLACE,2,0,2,11440,2264,1955,775000,3/1/2017 0:00
5,Todt Hill,121 FOREST ROAD,1,0,1,9500,2880,1960,775000,12/6/2016 0:00
5,Pleasant Plains,15 SOUTH DRUM STREET,1,0,1,8890,1980,1965,775000,9/28/2016 0:00
5,Westerleigh,343 WILLOWBROOK ROAD,1,0,1,8000,2256,1955,775000,5/16/2017 0:00
5,West New Brighton,249 BARD AVENUE,1,0,1,7500,2752,1935,775000,2/22/2017 0:00
4,Oakland Gardens,224-22 76TH   AVENUE,1,0,1,6400,2700,1960,775000,10/20/2016 0:00
5,Rosebank,118 ST MARYS AVENUE,2,0,2,6336,2640,1915,775000,7/10/2017 0:00
4,Little Neck,34-23 255TH   STREET,1,0,1,5400,1073,1955,775000,4/3/2017 0:00
4,Jackson Heights,24-20 90TH PLACE,1,0,1,5000,1520,1950,775000,10/26/2016 0:00
4,Howard Beach,159-38 83RD   STREET,1,0,1,5000,2676,1960,775000,11/14/2016 0:00
2,Westchester,2620 HALPERIN AVENUE,2,0,2,4903,1826,1901,775000,2/24/2017 0:00
5,Great Kills,120 KELVIN AVENUE,2,0,2,4640,2444,1970,775000,11/10/2016 0:00
3,Bergen Beach,1271 EAST 69TH   STREET,3,0,3,4625,3825,1975,775000,1/11/2017 0:00
4,Far Rockaway,1712 PLAINVIEW AVENUE,2,0,2,4618,1395,1945,775000,10/27/2016 0:00
4,Bayside,46-04 SPRINGFIELD BLVD,1,0,1,4600,1174,1955,775000,2/13/2017 0:00
4,Whitestone,145-37 22ND   AVENUE,1,0,1,4550,1150,1950,775000,2/24/2017 0:00
4,Howard Beach,160-19 78TH STREET,1,0,1,4260,2300,1965,775000,10/4/2016 0:00
2,Schuylerville,2906 BAISLEY AVENUE,2,0,2,4160,2800,2001,775000,1/30/2017 0:00
5,New Springville,12 ELWOOD AVENUE,2,0,2,4100,2712,1975,775000,6/27/2017 0:00
4,Flushing-North,56-15 175TH STREET,1,0,1,4000,1144,1950,775000,11/18/2016 0:00
4,Whitestone,145-68 10TH   AVENUE,1,0,1,4000,1169,1950,775000,11/16/2016 0:00
4,Flushing-South,16010 76 ROAD,1,0,1,4000,1278,1945,775000,9/28/2016 0:00
4,Flushing-North,46-16 196TH   PLACE,1,0,1,4000,1300,1955,775000,8/11/2017 0:00
4,Fresh Meadows,75-06 194TH   STREET,1,0,1,4000,1373,1945,775000,11/21/2016 0:00
4,Flushing-North,150-66 32ND   AVENUE,1,0,1,4000,1449,1930,775000,10/31/2016 0:00
4,Jamaica Estates,184-48 GRAND CENTRAL PARKWA,1,0,1,4000,1536,1940,775000,12/15/2016 0:00
3,Bergen Beach,2248 ROYCE ST,2,0,2,4000,1846,1965,775000,1/9/2017 0:00
4,Jamaica,87-22 168TH STREET,2,0,2,4000,2670,1910,775000,7/7/2017 0:00
5,Grasmere,707 HYLAN BOULEVARD,2,0,2,3920,2592,1965,775000,4/27/2017 0:00
4,Howard Beach,164-27 86 STREET,1,0,1,3900,2296,1970,775000,6/1/2017 0:00
4,Douglaston,246-27 THORNHILL AVENUE,1,0,1,3880,1056,1950,775000,9/22/2016 0:00
5,Great Kills,412 BEACH ROAD,1,0,1,3800,1000,1950,775000,3/17/2017 0:00
4,Flushing-North,154-62 25TH DRIVE,1,0,1,3800,1184,1955,775000,4/28/2017 0:00
4,Rosedale,255-49 147TH ROAD,2,0,2,3640,2200,2016,775000,11/30/2016 0:00
4,Richmond Hill,109-36 PARK LANE SOUTH,1,0,1,3500,2198,1925,775000,5/8/2017 0:00
4,Ozone Park,137-38 82ND STREET,2,0,2,3459,2024,1965,775000,2/21/2017 0:00
5,Princes Bay,32 EXCELSIOR AVENUE,2,0,2,3340,2304,2005,775000,3/27/2017 0:00
4,Howard Beach,149-11 82 STREET,2,0,2,3200,2208,1960,775000,1/26/2017 0:00
3,East New York,280 LOGAN STREET,2,0,2,3050,2252,2005,775000,11/30/2016 0:00
2,Mount Hope,313 EAST 170 STREET,3,1,4,3016,4725,1924,775000,9/8/2016 0:00
4,Flushing-North,146-24 KALMIA AVENUE,1,0,1,3000,1194,1930,775000,10/14/2016 0:00
4,Flushing-North,45-63 160TH   STREET,1,0,1,3000,1252,1910,775000,5/30/2017 0:00
4,College Point,121-41 7 AVENUE,1,0,1,3000,1428,1955,775000,9/15/2016 0:00
4,Jamaica Hills,172-21 83RD AVENUE,1,0,1,3000,1592,1930,775000,3/22/2017 0:00
3,Sheepshead Bay,1026 CRAWFORD AVENUE,2,0,2,3000,1980,1930,775000,10/13/2016 0:00
4,Jackson Heights,33-17 72ND   STREET,1,0,1,3000,1980,1930,775000,9/23/2016 0:00
4,Richmond Hill,103-43 120TH STREET,2,0,2,2877,1394,1925,775000,8/2/2017 0:00
4,Bayside,45-37 215TH   STREET,1,0,1,2858,1488,1930,775000,9/14/2016 0:00
3,East New York,2838 ATLANTIC AVENUE,0,1,1,2650,2650,1930,775000,4/27/2017 0:00
4,College Point,18-14 126TH   STREET,2,0,2,2500,1470,1915,775000,12/27/2016 0:00
5,Dongan Hills,62 CORNELIA STREET,2,0,2,2500,2400,1975,775000,1/24/2017 0:00
3,Ocean Parkway-South,2202 EAST 5TH   STREET,2,0,2,2500,3960,1920,775000,11/23/2016 0:00
3,Flatbush-East,247 EAST 32ND   STREET,3,0,3,2494,3300,1910,775000,9/27/2016 0:00
4,Richmond Hill,95-37 113TH STREET,2,0,2,2435,2116,1920,775000,8/22/2017 0:00
4,Jamaica,168-33 88TH AVENUE,1,0,1,2400,1152,1920,775000,6/8/2017 0:00
4,Middle Village,66-06 74TH   STREET,2,0,2,2400,2020,1925,775000,4/21/2017 0:00
3,Midwood,1794 OCEAN AVENUE,2,0,2,2400,2400,1925,775000,4/21/2017 0:00
3,Madison,3707 BEDFORD AVENUE,1,0,1,2320,1728,1935,775000,9/6/2016 0:00
4,Woodhaven,85-66 75TH STREET,2,0,2,2300,1840,1955,775000,1/27/2017 0:00
3,East New York,1217 LIBERTY AVENUE,2,1,3,2252,3300,1920,775000,11/15/2016 0:00
3,Ocean Parkway-South,2914 CONEY ISLAND AVENUE,0,1,1,2160,2160,1931,775000,6/29/2017 0:00
3,Ocean Parkway-South,2446 EAST 7TH   STREET,2,0,2,2158,1606,1940,775000,3/29/2017 0:00
4,Richmond Hill,104-17 JAMAICA AVENUE,2,1,3,2025,4000,1930,775000,9/2/2016 0:00
3,Borough Park,1819 49TH STREET,1,0,1,2003,1389,1905,775000,2/22/2017 0:00
4,Rego Park,86-28 62ND   AVENUE,1,0,1,2000,1520,1938,775000,10/14/2016 0:00
4,Richmond Hill,126-04 89TH   AVENUE,2,0,2,2000,2000,1920,775000,8/14/2017 0:00
3,Bensonhurst,2042 77TH STREET,1,0,1,2000,2300,1910,775000,11/29/2016 0:00
4,Glendale,74-37 64TH   PLACE,2,0,2,2000,2750,1901,775000,8/1/2017 0:00
3,Brownsville,2106 STRAUSS STREET,3,0,3,2000,3000,2003,775000,2/16/2017 0:00
3,Cypress Hills,123 EUCLID AVE,2,0,2,2000,3000,1920,775000,6/5/2017 0:00
3,East New York,366 MONTAUK AVENUE,2,0,2,2000,3000,1901,775000,6/26/2017 0:00
3,East New York,504 NEW JERSEY AVENUE,3,0,3,2000,3000,1901,775000,4/13/2017 0:00
3,Crown Heights,1334 PACIFIC STREET,3,0,3,2000,3200,1931,775000,1/9/2017 0:00
3,Bushwick,1049 HALSEY STREET,4,0,4,2000,3300,1920,775000,9/28/2016 0:00
3,Cypress Hills,26 NORWOOD AVENUE,2,0,2,1983,2470,1901,775000,3/3/2017 0:00
3,Bushwick,237 COVERT STREET,1,0,1,1975,1896,1899,775000,9/28/2016 0:00
3,Flatbush-East,1601 NOSTRAND AVENUE,3,0,3,1950,3135,1910,775000,10/27/2016 0:00
4,Bayside,29-08 JORDAN STREET,1,0,1,1900,1406,1945,775000,6/13/2017 0:00
2,Riverdale,3515 RIVERDALE AVENUE,2,0,2,1881,2983,1965,775000,3/28/2017 0:00
3,Cypress Hills,280 AUTUMN AVE,2,0,2,1867,1936,1910,775000,3/3/2017 0:00
4,Corona,10501 53 AVE,2,0,2,1855,2692,1920,775000,12/16/2016 0:00
4,Forest Hills,67-97 DARTMOUTH STREET,1,0,1,1800,1224,1945,775000,1/17/2017 0:00
4,Middle Village,80-11 64TH ROAD,1,0,1,1800,1224,1940,775000,10/19/2016 0:00
4,Flushing-South,75-23 141 PLACE,1,0,1,1800,1575,1945,775000,10/14/2016 0:00
3,Bushwick,194 COVERT STREET,2,0,2,1792,2418,1925,775000,12/14/2016 0:00
3,East New York,70 DOSCHER ST,2,0,2,1746,2663,2016,775000,3/30/2017 0:00
4,Ridgewood,6433 PALMETTO STREET,1,0,1,1684,1600,1920,775000,7/13/2017 0:00
3,Midwood,1350 EAST 17TH STREET,1,0,1,1530,1356,1910,775000,12/13/2016 0:00
3,Madison,2035 EAST 15TH STREET,1,0,1,1500,1540,1960,775000,7/24/2017 0:00
3,Ocean Hill,165 HULL STREET,1,0,1,1500,1575,1899,775000,6/28/2017 0:00
3,East New York,557 RIVERDALE AVENUE,3,0,3,1438,3225,1930,775000,11/10/2016 0:00
3,Borough Park,4620 16TH   AVENUE,0,2,2,800,1440,1945,775000,4/4/2017 0:00
4,Whitestone,145-50 4 AVENUE,1,0,1,4100,1038,1945,775118,11/2/2016 0:00
5,Manor Heights,241 FANNING STREET,1,0,1,5565,1600,1965,776000,4/12/2017 0:00
4,Flushing-South,161-04 72ND   AVENUE,1,0,1,2500,1224,1960,776000,7/31/2017 0:00
2,Morris Park,1654 HAIGHT AVENUE,5,0,5,2500,3276,1928,776400,3/20/2017 0:00
5,New Springville,36 ADAM COURT,2,0,2,6811,2832,1975,777000,12/6/2016 0:00
4,Flushing-North,157-20 24TH   ROAD,1,0,1,4000,1144,1950,777000,3/22/2017 0:00
4,Bayside,47-11 217 STREET,1,0,1,3124,1260,1955,777000,2/16/2017 0:00
3,Flatbush-East,3221 AVENUE L,1,0,1,2000,1235,1925,777000,9/15/2016 0:00
2,Williamsbridge,685 EAST 219 STREET,3,0,3,2143,3259,2004,777590,1/23/2017 0:00
5,Princes Bay,6 CRESTON STREET,1,0,1,4008,2400,1999,778000,1/6/2017 0:00
4,Ozone Park,101-27 98TH STREET,2,0,2,2700,2220,1930,778000,8/21/2017 0:00
3,Mill Basin,2747 EAST 65TH   STREET,2,0,2,2683,2226,1965,778000,5/15/2017 0:00
4,Flushing-North,57-12 LAWRENCE STREET,1,0,1,2417,1056,1950,778000,9/6/2016 0:00
4,Middle Village,78-08 58TH   AVENUE,2,0,2,2100,1640,1950,778000,3/22/2017 0:00
3,Flatbush-Central,2513 BEDFORD AVENUE,3,0,3,2000,3414,1905,778000,1/19/2017 0:00
4,Douglaston,247-03 GRAND CENTRAL PARKWA,1,0,1,7107,1740,1950,778500,7/24/2017 0:00
4,Flushing-North,195-20 48TH   AVENUE,1,0,1,2800,1650,1955,778500,10/4/2016 0:00
4,Ozone Park,92-13 107TH   AVENUE,2,0,2,1980,1220,1920,778920,3/24/2017 0:00
5,Eltingville,326 LYNDALE AVENUE,1,0,1,5850,950,1955,778961,3/17/2017 0:00
5,Bulls Head,49 SPEEDWELL AVENUE,2,0,2,4050,1760,2016,778961,4/17/2017 0:00
5,Bulls Head,53 SPEEDWELL AVENUE,2,0,2,4050,1760,2016,778961,4/17/2017 0:00
5,Bulls Head,52 ROMAN AVENUE,1,0,1,3388,2288,2015,778961,11/21/2016 0:00
5,Richmondtown,80 WEST CEDARVIEW AVE,1,0,1,4292,3033,1997,779000,9/21/2016 0:00
4,Glendale,78-49 85TH   STREET,2,0,2,2342,2440,1930,779000,9/21/2016 0:00
3,Sheepshead Bay,2328 EAST 28TH   STREET,2,0,2,2200,2024,1950,779000,9/8/2016 0:00
4,Glendale,71-77 70  STREET,2,0,2,2000,2080,1899,779000,2/27/2017 0:00
4,Woodhaven,88-69 ELDERT LANE,10,0,10,1763,1444,1915,779458,7/7/2017 0:00
3,East New York,271 PENNSYLVANIA AVENUE,2,0,2,1620,2000,1910,779899,9/29/2016 0:00
5,Grymes Hill,451 HOWARD AVENUE,1,0,1,25300,1172,1960,780000,3/6/2017 0:00
5,Great Kills,120 HILLSIDE TERRACE,1,0,1,13596,2169,1899,780000,5/2/2017 0:00
5,Annadale,396 EDGEGROVE AVENUE,1,0,1,8400,3600,1986,780000,10/31/2016 0:00
5,Annadale,11 MOSELY AVENUE,2,0,2,8040,2770,1980,780000,9/27/2016 0:00
4,Little Neck,248-07 40TH   AVENUE,1,0,1,6550,2016,1955,780000,2/8/2017 0:00
4,Hollis Hills,85-23 214TH STREET,1,0,1,6000,1460,1955,780000,6/9/2017 0:00
4,Woodhaven,84-16 86TH   STREET,1,0,1,6000,2520,1931,780000,1/20/2017 0:00
5,Oakwood,187 GUYON AVENUE,1,0,1,5200,1356,1901,780000,6/15/2017 0:00
4,Whitestone,151-33 WILLETS POINT BLVD,1,0,1,5126,1118,1950,780000,10/20/2016 0:00
4,College Point,5-20 125TH   STREET,1,0,1,5000,988,1910,780000,3/20/2017 0:00
3,Coney Island,2742 WEST 15TH   STREET,5,0,5,4750,7540,1920,780000,4/24/2017 0:00
5,Great Kills,15 PACIFIC AVENUE,1,0,1,4600,2064,1960,780000,5/19/2017 0:00
5,Great Kills-Bay Terrace,55 KELVIN AVENUE,2,0,2,4576,2444,1965,780000,12/14/2016 0:00
5,South Beach,254 EVERGREEN AVENUE,1,0,1,4515,2935,1960,780000,7/21/2017 0:00
3,Mill Basin,6304 STRICKLAND AVENUE,1,0,1,4500,1252,1950,780000,4/5/2017 0:00
4,Jamaica Estates,186-33 GRAND CENTRAL PARKWA,1,0,1,4480,1600,1940,780000,6/26/2017 0:00
